134780	934
11707110	935
44462760	936
10184653	937
6917779	938
115368	939
11304743	940
16004692	941
3003141	942
2710	943
5281613	944
21772	945
2446	946
5493444	947
10235	948
10077130	949
23652731	950
11567473	951
6451149	952
24821094	953
644019	954
57379345	955
444008	956
10220503	957
5330286	958
10280735	959
11519070	960
9823820	961
9809715	962
11504295	963
10184665	964
3314	965
5573	966
40704	967
16129681	968
23668193	969
5311454	970
1548942	971
68861	972
11978813	973
3307	974
5284550	975
4260	976
6438378	977
3965	978
39912	979
667550	980
610479	981
47528	982
125564	983
15387	984
2225	985
65948	986
656668	987
5282138	988
119171	989
5311217	990
4008	991
6099	992
4810	993
68802	994
34521	995
5386	996
54679224	997
6433090	998
11250029	999
50942	1000
16678941	1001
5353788	1002
5531	1003
72106	1004
4830	1005
68865	1006
68870	1007
108000	1008
9811834	1009
48229	1010
9574768	1011
5205	1012
130313	1013
71496458	1014
443130	1015
6323266	1016
60657	1017
10340	1018
753	1019
5462501	1020
5284514	1021
785	1022
5281070	1023
8361	1024
25213	1025
24434	1026
7547	1027
2202	1028
2562	1029
440936	1030
5457	1031
3610	1032
6880	1033
49806720	1034
53465279	1035
5282430	1036
49846579	1037
9915886	1038
16684434	1039
185460	1040
11965427	1041
133017	1042
27812	1043
11001318	1044
969516	1045
656665	1046
71226662	1047
46199646	1048
50922675	1049
44631912	1050
22024915	1051
24958200	1052
44205240	1053
9915743	1054
172198	1055
24872560	1056
26248	1057
46220502	1058
11671467	1059
25025298	1060
56649692	1061
68165256	1062
4942	1063
5944	1064
9931954	1065
10275777	1066
4413	1067
2327	1068
71511839	1069
5467	1070
123600	1071
5281417	1072
54758501	1073
9863672	1074
70693500	1075
202225	1076
2466	1077
1981	1078
64929	1079
339641	1080
903746	1081
183422	1082
667068	1083
306865	1084
36433	1085
179122	1086
178286	1087
187193	1088
31680	1089
3892594	1090
3776098	1091
306489	1092
755648	1093
496607	1094
32017	1095
1458110	1096
177898	1097
177926	1098
1458118	1099
6688136	1100
12053839	1101
1458124	1102
1458126	1103
179002	1104
301096	1105
31631	1106
386422	1107
386424	1108
905393	1109
182916	1110
1470364	1111
31635	1112
455946	1113
182925	1114
2388693	1115
1857126	1116
193783776	1117
31637	1118
1754749	1119
2197001	1120
7861736	1121
306883	1122
178200	1123
558526	1124
220026	1125
181521	1126
184039	1127
452073	1128
189258	1129
338028	1130
532060	1131
27545517	1132
20372905	1133
32324	1134
34451	1135
1334913	1136
8100965	1137
29371	1138
578119	1139
60811	1140
2773339	1141
256155	1142
177892	1143
347122	1144
1151109	1145
4958858	1146
347120	1147
727223	1148
347130	1149
8439497	1150
2108052	1151
38201493	1152
1145302	1153
3420185	1154
10716052	1155
5566609	1156
16417190	1157
32261241	1158
177990	1159
189703	1160
1311544	1161
487738	1162
5712621	1163
567019	1164
292335	1165
12083902	1166
306887	1167
35883	1168
1053069	1169
30448	1170
36157	1171
35885	1172
291988	1173
433201	1174
177807	1175
190994	1176
561634	1177
1373425	1178
510296	1179
177772	1180
219679	1181
307420	1182
189928	1183
177774	1184
475198	1185
1857143	1186
1574370	1187
1574722	1188
292830	1189
4377614	1190
1088445	1191
529313	1192
1374919	1193
31422	1194
1667394	1195
18145626	1196
182911	1197
456428	1198
29600	1199
179780	1200
179791	1201
7108923	1202
896047	1203
3511138	1204
36065	1205
7229086	1206
35568	1207
3192938	1208
2697123	1209
8100806	1210
21411517	1211
35565	1212
758110	1213
387018	1214
1711117	1215
2599558	1216
553260	1217
181432	1218
36431	1219
30397	1220
32049	1221
927342	1222
291946	1223
681914	1224
1162924	1225
178196	1226
178198	1227
178194	1228
61970253	1229
177988	1230
699152	1231
5832717	1232
31234	1233
4092075	1234
2911152	1235
178628	1236
41273	1237
145722	1238
6708455	1239
31825	1240
40217983	1241
189246	1242
292415	1243
179762	1244
300417	1245
14670397	1246
179764	1247
1698403	1248
184088	1249
12642270	1250
455448	1251
189053812	1252
581194	1253
42468	1254
41218	1255
178150	1256
4530478	1257
2935434	1258
182399	1259
456564	1260
12654863	1261
219920	1262
558749	1263
1899202	1264
1196449	1265
2444026	1266
3025446	1267
37479	1268
292029	1269
35652	1270
4838145	1271
410209	1272
59530	1273
330210	1274
387026	1275
179806	1276
306473	1277
1086491	1278
4559312	1279
11878259	1280
4104136	1281
11230445	1282
15590680	1283
602705	1284
531391	1285
531241	1286
3766467	1287
6572950	1288
457879	1289
7414320	1290
338213	1291
4321647	1292
307415	1293
3309111	1294
7160975	1295
27465047	1296
2149156	1297
757924	1298
984233	1299
15457529	1300
339918	1301
530791	1302
1841342	1303
186663	1304
10241847	1305
1783387	1306
178896	1307
28230	1308
190889	1309
37912002	1310
219664	1311
4204216	1312
307341	1313
4261711	1314
2916800	1315
182628	1316
6625659	1317
3860238	1318
181376	1319
386764	1320
189937	1321
189212	1322
37127	1323
37955	1324
6980076	1325
177767	1326
1780831	1327
5031291	1328
533324	1329
179758	1330
7105926	1331
37678114	1332
179095	1333
1004273	1334
452650	1335
1004271	1336
1066457	1337
339867	1338
3183953	1339
435135	1340
2058727	1341
307166	1342
41387220	1343
35842	1344
297050	1345
2655412	1346
409573	1347
189732	1348
34085	1349
31368	1350
31432	1351
4520350	1352
3158351	1353
1325917	1354
35200	1355
338469	1356
296673	1357
2213913	1358
5565888	1359
60016	1360
307125	1361
29337303	1362
1763284	1363
4887211	1364
1172161	1365
537439	1366
10336525	1367
153767	1368
42314	1369
6578133	1370
2645429	1371
1311630	1372
177975	1373
825639	1374
31207	1375
43010	1376
189314	1377
190948	1378
190334	1379
190289	1380
2160046	1381
2584866	1382
5353887	1383
324265	1384
2407613	1385
407807	1386
29915	1387
17648144	1388
31608	1389
790944	1390
180920	1391
339834	1392
28620	1393
123231939	1394
190824	1395
150279	1396
189040	1397
338695	1398
32015	1399
14246533	1400
431857	1401
340037	1402
42461	1403
149337	1404
435970	1405
28380	1406
324460	1407
238636	1408
182276	1409
535073	1410
581217	1411
809690	1412
42826	1413
2984693	1414
182724	1415
37492	1416
6457580	1417
183703	1418
6457582	1419
386839	1420
145821	1421
755646	1422
190007	1423
177960	1424
1256017	1425
1871168	1426
178753	1427
1834524	1428
178487	1429
31221	1430
190230	1431
3150035	1432
1575004	1433
147715	1434
42818	1435
42814	1436
32488	1437
553797	1438
42798	1439
162135198	1440
2795880	1441
553224	1442
189734	1443
306475	1444
28237	1445
179888	1446
190748	1447
1109792	1448
35792	1449
291868	1450
1334868	1451
291520	1452
349449	1453
307113	1454
1263196	1455
31642	1456
181333	1457
557734	1458
1408052	1459
1572976	1460
8176544	1461
35483	1462
189969	1463
432274	1464
558099	1465
307067	1466
307066	1467
9802433	1468
296655	1469
3462807	1470
28192445	1471
59427	1472
9663958	1473
189184	1474
940379	1475
329670	1476
7330281	1477
458542	1478
5668545	1479
36645	1480
187353	1481
398415	1482
41216	1483
339806	1484
15919359	1485
36176	1486
1545946	1487
337730	1488
1694828	1489
219942	1490
190068	1491
306786	1492
1399032	1493
1763096	1494
19046894	1495
6562440	1496
30126	1497
180671	1498
36633	1499
35799	1500
180618	1501
177205	1502
36629	1503
456257	1504
516386	1505
793763	1506
963056	1507
2662306	1508
18413635	1509
1702930	1510
3005946	1511
22134532	1512
3650496	1513
5381386	1514
8546817	1515
8843950	1516
11066090	1517
11935132	1518
59524	1519
219918	1520
338704	1521
190013	1522
23897	1523
61991	1524
324960	1525
633071	1526
189650	1527
41646	1528
147106	1529
28606	1530
30474	1531
20147036	1532
3287188	1533
146902	1534
179917	1535
190188	1536
56378959	1537
338288	1538
493134	1539
790532	1540
439601	1541
984325	1542
339741	1543
29904	1544
5729676	1545
178329	1546
28418	1547
31362	1548
903682	1549
1399212	1550
12003227	1551
180332	1552
44284	1553
31851	1554
31849	1555
31946	1556
2661757	1557
31658	1558
306483	1559
4587223	1560
5069431	1561
9229883	1562
3283386	1563
21754549	1564
6009640	1565
340203	1566
144836	1567
632650	1568
37208	1569
52214157	1570
1632819	1571
4878022	1572
6643036	1573
28678	1574
602130	1575
971194	1576
292397	1577
31332	1578
306885	1579
36178	1580
1698396	1581
151115	1582
599820	1583
146020	1584
1055026	1585
3127176	1586
3873243	1587
9247086	1588
307043	1589
181971	1590
33793	1591
561666	1592
181242	1593
31671	1594
184028	1595
36093	1596
36729	1597
307059	1598
181942	1599
3831566	1600
7707622	1601
4378059	1602
3661616	1603
219459	1604
2808657	1605
14971465	1606
1052803	1607
1490399	1608
2570864	1609
179367	1610
736251	1611
46854681	1612
306793	1613
190668	1614
307422	1615
307163	1616
182191	1617
1041195	1618
535388	1619
339597	1620
758063	1621
1049053	1622
190818	1623
495043	1624
2443316	1625
414669	1626
555594	1627
988305	1628
7537304	1629
3142700	1630
780122	1631
3901028	1632
2978420	1633
46362265	1634
4191346	1635
179515	1636
29917	1637
179886	1638
182048	1639
1764162	1640
1835659	1641
178428	1642
14973165	1643
755693	1644
1237038	1645
35632	1646
190828	1647
488283	1648
409875	1649
1790878	1650
976396	1651
40788343	1652
12274941	1653
533326	1654
24054563	1655
858754	1656
337722	1657
386420	1658
10635153	1659
181944	1660
36808	1661
181268	1662
6981726	1663
178993	1664
338228	1665
13621367	1666
553282	1667
190786	1668
34765	1669
28344	1670
160260	1671
3212176	1672
1850613	1673
190192	1674
46611	1675
16589056	1676
33836	1677
31077	1678
189180	1679
454154	1680
1022792	1681
903982	1682
531160	1683
219600	1684
581568	1685
5002312	1686
16505919	1687
8099652	1688
8977866	1689
1277084	1690
2326173	1691
4754911	1692
1017423	1693
16505914	1694
47025	1695
1184699	1696
1184320	1697
182771	1698
1262811	1699
1297274	1700
313659	1701
431095	1702
8118721	1703
188569	1704
25573148	1705
184105	1706
181342	1707
1546084	1708
886284	1709
178071	1710
995300	1711
455997	1712
182841	1713
182569	1714
399658	1715
306832	1716
3551191	1717
21707842	1718
14600074	1719
3046817	1720
36609	1721
1088281	1722
292242	1723
190664	1724
2454168	1725
307196	1726
183281	1727
565649	1728
31374	1729
31372	1730
307144	1731
339677	1732
312467	1733
992687	1734
3342792	1735
456427	1736
36623	1737
1326067	1738
5880671	1739
7799988	1740
1575661	1741
10334701	1742
3309531	1743
307434	1744
34313	1745
1200083	1746
642526	1747
558305	1748
26454702	1749
34758	1750
28738	1751
561722	1752
189701	1753
49240383	1754
4426597	1755
339521	1756
1923221	1757
189582	1758
4140698	1759
6688130	1760
726513	1761
641962	1762
12642642	1763
181346	1764
220149	1765
181360	1766
181350	1767
496900	1768
1845345	1769
184473	1770
248406	1771
29715	1772
37504	1773
13702675	1774
35479	1775
431035	1776
339570	1777
8850245	1778
340011	1779
338219	1780
402189	1781
2641948	1782
23491810	1783
16755792	1784
4836793	1785
5326757	1786
29839	1787
632964	1788
632970	1789
30315	1790
598147	1791
177838	1792
2094873	1793
2911156	1794
1381156	1795
551608	1796
3300094	1797
529237	1798
307070	1799
20219010	1800
33591094	1801
468151	1802
603917	1803
598183	1804
505665	1805
479171	1806
36619	1807
15823642	1808
1507822	1809
387022	1810
393017	1811
4115829	1812
2916802	1813
4520225	1814
292457	1815
1944185	1816
3834356	1817
27497159	1818
42261	1819
151861	1820
208959	1821
15705879	1822
804990	1823
29788060	1824
521216	1825
186653	1826
758074	1827
1276901	1828
970089	1829
